,model,n,method,split,recall_macro,precision_macro,f1_macro,recall_c1,precision_c1,f1_c1
150,bert_2_v1,250,mix,test,0.7715952396392822,0.9253331422805786,0.8273650407791138,0.9497879147529602,0.9780845642089844,0.9637286067008972
151,bert_2_v1,250,mix,test_ext,0.7270945310592651,0.7462459802627563,0.7354996204376221,0.8708828687667847,0.8255190253257751,0.8475943803787231
152,bert_2_v1,250,active,test,0.7731437683105469,0.9303156137466431,0.8298547267913818,0.9494092464447021,0.9774658679962158,0.9632332921028137
153,bert_2_v1,250,active,test_ext,0.7276828289031982,0.7504154443740845,0.7376737594604492,0.8712831735610962,0.8280078172683716,0.8490944504737854
154,bert_2_v1,250,random,test,0.7945765256881714,0.9172316789627075,0.8448439836502075,0.9475916624069214,0.980256974697113,0.9636475443840027
155,bert_2_v1,250,random,test_ext,0.7434461116790771,0.746100664138794,0.7444795966148376,0.8632776737213135,0.8350110650062561,0.8489091396331787
156,bert_2_v1,350,mix,test,0.7862682342529297,0.9196016788482666,0.838363528251648,0.9508482217788696,0.97826087474823,0.9643597602844238
157,bert_2_v1,350,mix,test_ext,0.7440181970596313,0.7490485310554504,0.7459648847579956,0.8743276000022888,0.8168743252754211,0.8446250557899475
158,bert_2_v1,350,active,test,0.7697333097457886,0.9268585443496704,0.8261809349060059,0.950393795967102,0.9789375066757202,0.9644545316696167
159,bert_2_v1,350,active,test_ext,0.7215597629547119,0.7563225030899048,0.736001193523407,0.8724963068962097,0.8225075602531433,0.8467648029327393
160,bert_2_v1,350,random,test,0.801686704158783,0.9197686910629272,0.8505614995956421,0.9474401473999023,0.9831814169883728,0.9649799466133118
161,bert_2_v1,350,random,test_ext,0.7474880218505859,0.7473496198654175,0.74726802110672,0.8596200346946716,0.8328804969787598,0.8460390567779541
162,bert_2_v1,450,mix,test,0.7810921669006348,0.9203038215637207,0.8340809345245361,0.9516813158988953,0.9769864678382874,0.9641678929328918
163,bert_2_v1,450,mix,test_ext,0.7375341653823853,0.7567117214202881,0.744666576385498,0.8863224387168884,0.8022972941398621,0.8422192931175232
164,bert_2_v1,450,active,test,0.7715595364570618,0.9314795732498169,0.8282431960105896,0.9538018703460693,0.9723594784736633,0.9629912972450256
165,bert_2_v1,450,active,test_ext,0.7242797017097473,0.761879563331604,0.7382323741912842,0.8913514018058777,0.7959790825843811,0.8409699201583862
166,bert_2_v1,450,random,test,0.8017466068267822,0.9167044162750244,0.8487445116043091,0.9511511921882629,0.9789539575576782,0.9648522734642029
167,bert_2_v1,450,random,test_ext,0.7569610476493835,0.7471270561218262,0.7515288591384888,0.8791883587837219,0.803666889667511,0.8397330045700073
168,bert_2_v1,550,mix,test,0.7843693494796753,0.9255644083023071,0.8388746976852417,0.9504695534706116,0.9821568131446838,0.9660534262657166
169,bert_2_v1,550,mix,test_ext,0.7314920425415039,0.7909707427024841,0.7577235698699951,0.8688751459121704,0.860482394695282,0.8646584153175354
170,bert_2_v1,550,active,test,0.7765101194381714,0.928075909614563,0.8330260515213013,0.9526658654212952,0.9795966148376465,0.9659435749053955
171,bert_2_v1,550,active,test_ext,0.7292095422744751,0.7962151169776917,0.7588052749633789,0.8749350905418396,0.8754402995109558,0.8751876354217529
172,bert_2_v1,550,random,test,0.817093014717102,0.9135965704917908,0.8589797019958496,0.9485004544258118,0.9826598763465881,0.9652780294418335
173,bert_2_v1,550,random,test_ext,0.7615824341773987,0.7520606517791748,0.7566890120506287,0.8658740520477295,0.8344735503196716,0.8498838543891907
174,bert_2_v1,650,mix,test,0.7995522618293762,0.9177348613739014,0.8484065532684326,0.9487276673316956,0.9852142930030823,0.9666268229484558
175,bert_2_v1,650,mix,test_ext,0.7404310703277588,0.8060942888259888,0.7704489231109619,0.8562664985656738,0.9100603461265564,0.8823442459106445
176,bert_2_v1,650,active,test,0.7725352048873901,0.928606390953064,0.8296830654144287,0.9524386525154114,0.9797444939613342,0.9658986330032349
177,bert_2_v1,650,active,test_ext,0.7212520837783813,0.8106260299682617,0.7589881420135498,0.8707143664360046,0.8822982907295227,0.8764680624008179
178,bert_2_v1,650,random,test,0.8109339475631714,0.9167170524597168,0.8552629351615906,0.9497122168540955,0.9819121360778809,0.965543806552887
179,bert_2_v1,650,random,test_ext,0.750941276550293,0.7692768573760986,0.7593531608581543,0.8652677536010742,0.8319276571273804,0.8482702374458313
180,bert_2_v1,750,mix,test,0.7998528480529785,0.9152548313140869,0.8471657037734985,0.952893078327179,0.9790678024291992,0.9658030867576599
181,bert_2_v1,750,mix,test_ext,0.7549828290939331,0.7766153812408447,0.7643959522247314,0.8690316677093506,0.8097870349884033,0.8383640050888062
182,bert_2_v1,750,active,test,0.7815663814544678,0.9307607412338257,0.8375844955444336,0.9537261724472046,0.9784770607948303,0.9659430980682373
183,bert_2_v1,750,active,test_ext,0.7351751327514648,0.8102484941482544,0.7675443887710571,0.8700785040855408,0.8619577288627625,0.8659991025924683
184,bert_2_v1,750,random,test,0.8163669109344482,0.9124288558959961,0.8578799962997437,0.9499394297599792,0.981762707233429,0.9655889272689819
185,bert_2_v1,750,random,test_ext,0.7608324289321899,0.7505642175674438,0.7553472518920898,0.8587961792945862,0.8047850131988525,0.830913782119751
186,bert_2_v1,850,mix,test,0.7949069738388062,0.9255898594856262,0.8470865488052368,0.9514541029930115,0.9809479117393494,0.9659759402275085
187,bert_2_v1,850,mix,test_ext,0.7364651560783386,0.8139207363128662,0.7707700729370117,0.852354109287262,0.8694532513618469,0.8608188033103943
188,bert_2_v1,850,active,test,0.7857269048690796,0.9271209239959717,0.8396482467651367,0.9539533257484436,0.9802334904670715,0.9669148921966553
189,bert_2_v1,850,active,test_ext,0.7446625232696533,0.8145385384559631,0.7760823369026184,0.8620993494987488,0.8892993330955505,0.8754881024360657
190,bert_2_v1,850,random,test,0.8277817964553833,0.9104801416397095,0.8642354011535645,0.9499394297599792,0.9826086759567261,0.9659979343414307
191,bert_2_v1,850,random,test_ext,0.7626311182975769,0.7448991537094116,0.7535157203674316,0.8478924632072449,0.8082712888717651,0.8276079297065735
192,bert_2_v1,950,mix,test,0.7863073348999023,0.9171236753463745,0.8377543091773987,0.9516813158988953,0.9832550883293152,0.967210590839386
193,bert_2_v1,950,mix,test_ext,0.7326536178588867,0.784063994884491,0.7556309700012207,0.8487955927848816,0.8310081362724304,0.8398076891899109
194,bert_2_v1,950,active,test,0.7862629890441895,0.9299594163894653,0.840520977973938,0.9522871971130371,0.9820368885993958,0.9669332504272461
195,bert_2_v1,950,active,test_ext,0.7441960573196411,0.8087466955184937,0.7739651203155518,0.8496303558349609,0.9009863138198853,0.8745550513267517
196,bert_2_v1,950,random,test,0.8267762660980225,0.9131796956062317,0.864682674407959,0.9512268900871277,0.9807902574539185,0.9657824039459229
197,bert_2_v1,950,random,test_ext,0.7563744783401489,0.7388472557067871,0.7468597888946533,0.845337450504303,0.7903450727462769,0.816916823387146
198,bert_2_v1,1050,mix,test,0.799140989780426,0.9284193515777588,0.8501578569412231,0.950166642665863,0.9859331846237183,0.967719554901123
199,bert_2_v1,1050,mix,test_ext,0.734815239906311,0.8337047100067139,0.7787644863128662,0.8188644647598267,0.9293286204338074,0.870606541633606
200,bert_2_v1,1050,active,test,0.782698929309845,0.9308986067771912,0.838304340839386,0.9516055583953857,0.9839467406272888,0.9675059914588928
201,bert_2_v1,1050,active,test_ext,0.7345081567764282,0.8438549041748047,0.7822745442390442,0.8377289175987244,0.9213724732398987,0.8775621056556702
202,bert_2_v1,1050,random,test,0.8331420421600342,0.9104887843132019,0.867955207824707,0.9488033652305603,0.9838228225708008,0.9659958481788635
203,bert_2_v1,1050,random,test_ext,0.7600849866867065,0.7485699653625488,0.7537214159965515,0.8253358006477356,0.8040801882743835,0.814569354057312
204,bert_2_v1,1150,mix,test,0.8093279600143433,0.9184137582778931,0.8559533953666687,0.9516813158988953,0.9828705787658691,0.9670245051383972
205,bert_2_v1,1150,mix,test_ext,0.7435660362243652,0.8242495656013489,0.779944658279419,0.8360615372657776,0.8995148539543152,0.8666282296180725
206,bert_2_v1,1150,active,test,0.7854912877082825,0.9307039976119995,0.8394153118133545,0.9525144100189209,0.9831157922744751,0.9675731658935547
207,bert_2_v1,1150,active,test_ext,0.7325257658958435,0.8502781391143799,0.782440185546875,0.8390882611274719,0.9169085621833801,0.876274049282074
208,bert_2_v1,1150,random,test,0.833319902420044,0.9152591824531555,0.869220495223999,0.9491063356399536,0.9838278889656067,0.9661552906036377
209,bert_2_v1,1150,random,test_ext,0.7566335201263428,0.740955114364624,0.7484548091888428,0.8195688724517822,0.8032935857772827,0.8113495707511902
210,bert_2_v1,1250,mix,test,0.8054079413414001,0.9274826049804688,0.8548047542572021,0.9530445337295532,0.9828178882598877,0.9677022695541382
211,bert_2_v1,1250,mix,test_ext,0.7451512813568115,0.8256462216377258,0.7815761566162109,0.8322697281837463,0.8926299810409546,0.8613937497138977
212,bert_2_v1,1250,active,test,0.7843174338340759,0.9319411516189575,0.8387124538421631,0.9541805386543274,0.9807721972465515,0.9672936797142029
213,bert_2_v1,1250,active,test_ext,0.728521466255188,0.8422234058380127,0.7764360904693604,0.8402630090713501,0.9059003591537476,0.8718480467796326
214,bert_2_v1,1250,random,test,0.8304745554924011,0.9090316295623779,0.8657193183898926,0.9518327713012695,0.9811084866523743,0.9662489295005798
215,bert_2_v1,1250,random,test_ext,0.7531406879425049,0.745330274105072,0.7485663890838623,0.8266615271568298,0.7816175818443298,0.8035087585449219
216,bert_4_v1,150,mix,test,0.7890138626098633,0.9230097532272339,0.8421146869659424,0.9503180980682373,0.9819234609603882,0.9658622741699219
217,bert_4_v1,150,mix,test_ext,0.7348302602767944,0.7522878050804138,0.7430947422981262,0.8503773808479309,0.8387793302536011,0.8445385098457336
218,bert_4_v1,150,active,test,0.7866328954696655,0.9279090762138367,0.84131920337677,0.9470614790916443,0.9855769276618958,0.9659354090690613
219,bert_4_v1,150,active,test_ext,0.7296521663665771,0.7550244331359863,0.7418888807296753,0.8378176093101501,0.8555627465248108,0.8465971946716309
220,bert_4_v1,150,random,test,0.8047062754631042,0.9161263704299927,0.8516552448272705,0.9478945732116699,0.983112096786499,0.9651821851730347
221,bert_4_v1,150,random,test_ext,0.749356210231781,0.7442429065704346,0.7465759515762329,0.840064525604248,0.8440032601356506,0.8420292735099792
222,bert_4_v1,250,mix,test,0.7868497371673584,0.9234186410903931,0.8382636308670044,0.9540290832519531,0.9774208664894104,0.965583324432373
223,bert_4_v1,250,mix,test_ext,0.7395854592323303,0.7471210956573486,0.7419142723083496,0.8813472390174866,0.8286113739013672,0.8541660904884338
224,bert_4_v1,250,active,test,0.7838048338890076,0.927573561668396,0.8369278907775879,0.9539533257484436,0.9781781435012817,0.9659138917922974
225,bert_4_v1,250,active,test_ext,0.7402395606040955,0.751840353012085,0.7444117069244385,0.8871225714683533,0.8292708992958069,0.857221782207489
226,bert_4_v1,250,random,test,0.8270083665847778,0.9100450873374939,0.8643064498901367,0.9509996771812439,0.9798673391342163,0.9652177095413208
227,bert_4_v1,250,random,test_ext,0.772221565246582,0.7455525398254395,0.7584038972854614,0.87025386095047,0.8381891250610352,0.853920578956604
228,bert_4_v1,350,mix,test,0.8110201358795166,0.9186151027679443,0.8559754490852356,0.9548621773719788,0.9793382287025452,0.9669452905654907
229,bert_4_v1,350,mix,test_ext,0.7638415098190308,0.7451909780502319,0.7540121674537659,0.8887490034103394,0.8182728290557861,0.852056086063385
230,bert_4_v1,350,active,test,0.7747796773910522,0.9244515895843506,0.8276506662368774,0.9553165435791016,0.9768450260162354,0.9659608602523804
231,bert_4_v1,350,active,test_ext,0.7290346622467041,0.7397189736366272,0.731879472732544,0.8900652527809143,0.8169879913330078,0.8519624471664429
232,bert_4_v1,350,random,test,0.8200288414955139,0.919946014881134,0.8632218241691589,0.9503180980682373,0.9832314848899841,0.966494619846344
233,bert_4_v1,350,random,test_ext,0.7599595189094543,0.7529009580612183,0.7561780214309692,0.8640837669372559,0.8350293040275574,0.8493081331253052
234,bert_4_v1,450,mix,test,0.8041344881057739,0.9293346405029297,0.8543012142181396,0.9547864198684692,0.9814714193344116,0.9679450392723083
235,bert_4_v1,450,mix,test_ext,0.7542080879211426,0.7632594108581543,0.7566742300987244,0.8921700716018677,0.8144016265869141,0.8515138626098633
236,bert_4_v1,450,active,test,0.780433177947998,0.9310553073883057,0.8348817229270935,0.956376850605011,0.9779292345046997,0.9670329689979553
237,bert_4_v1,450,active,test_ext,0.7391619682312012,0.7575255036354065,0.744874894618988,0.8967896699905396,0.8126325011253357,0.8526394963264465
238,bert_4_v1,450,random,test,0.841551661491394,0.912273645401001,0.873625636100769,0.951378345489502,0.9841742515563965,0.9674984812736511
239,bert_4_v1,450,random,test_ext,0.7923622131347656,0.7386736273765564,0.7639133334159851,0.8759721517562866,0.8192955851554871,0.8466864228248596
240,bert_4_v1,550,mix,test,0.8095720410346985,0.9313660860061646,0.8595240116119385,0.9539533257484436,0.9827572703361511,0.9681411385536194
241,bert_4_v1,550,mix,test_ext,0.743989109992981,0.7805087566375732,0.7597332000732422,0.8807641267776489,0.8429628610610962,0.8614490032196045
242,bert_4_v1,550,active,test,0.7904064655303955,0.9315105676651001,0.8443560004234314,0.9536504149436951,0.9832890629768372,0.9682430028915405
243,bert_4_v1,550,active,test_ext,0.737877607345581,0.7846167683601379,0.7590184211730957,0.8805909752845764,0.895632803440094,0.8880481719970703
244,bert_4_v1,550,random,test,0.8473206758499146,0.9131231904029846,0.8777282238006592,0.9531959891319275,0.9816706776618958,0.9672238230705261
245,bert_4_v1,550,random,test_ext,0.7786198258399963,0.7488096356391907,0.7632659077644348,0.877763032913208,0.8227752447128296,0.8493800759315491
246,bert_4_v1,650,mix,test,0.8254315853118896,0.9320231676101685,0.8708679676055908,0.9557709693908691,0.9811848998069763,0.9683111906051636
247,bert_4_v1,650,mix,test_ext,0.7591359615325928,0.7914214134216309,0.7737634778022766,0.8837862610816956,0.8594925999641418,0.8714701533317566
248,bert_4_v1,650,active,test,0.7939612865447998,0.9323538541793823,0.8463901281356812,0.9553165435791016,0.9817870259284973,0.9683709740638733
249,bert_4_v1,650,active,test_ext,0.7466179728507996,0.7935073375701904,0.7669603824615479,0.8841875791549683,0.8874439001083374,0.8858127593994141
250,bert_4_v1,650,random,test,0.8542002439498901,0.9124236106872559,0.881039559841156,0.9553923010826111,0.9781344532966614,0.9666296243667603
251,bert_4_v1,650,random,test_ext,0.783817708492279,0.748903751373291,0.7655996084213257,0.8834996223449707,0.8082874417304993,0.8442216515541077
252,bert_4_v1,750,mix,test,0.8459224104881287,0.9166734218597412,0.8785204887390137,0.9542562961578369,0.9864557981491089,0.9700888991355896
253,bert_4_v1,750,mix,test_ext,0.7773778438568115,0.7603121995925903,0.7686117887496948,0.8689735531806946,0.8274907469749451,0.847724974155426
254,bert_4_v1,750,active,test,0.8013770580291748,0.9383870363235474,0.8556193113327026,0.9559981822967529,0.9838659167289734,0.969731867313385
255,bert_4_v1,750,active,test_ext,0.7430057525634766,0.8210025429725647,0.7767325639724731,0.877289891242981,0.8913904428482056,0.8842839598655701
256,bert_4_v1,750,random,test,0.8605709671974182,0.907933235168457,0.8831903338432312,0.9510754346847534,0.9850956797599792,0.9677866697311401
257,bert_4_v1,750,random,test_ext,0.7806516885757446,0.7447776794433594,0.7618387937545776,0.8579819798469543,0.8090041875839233,0.8327735662460327
258,bert_4_v1,850,mix,test,0.8286391496658325,0.9320237636566162,0.8735505938529968,0.953271746635437,0.9876030087471008,0.9701337218284607
259,bert_4_v1,850,mix,test_ext,0.7552980184555054,0.8129322528839111,0.7818858623504639,0.8562287092208862,0.8767658472061157,0.8663756251335144
260,bert_4_v1,850,active,test,0.8166411519050598,0.9261242151260376,0.8625096082687378,0.9562253952026367,0.984944224357605,0.9703723788261414
261,bert_4_v1,850,active,test_ext,0.7643545866012573,0.8068758249282837,0.7841600179672241,0.8750146627426147,0.9099511504173279,0.8921410441398621
262,bert_4_v1,850,random,test,0.8594012260437012,0.9119873046875,0.8840427398681641,0.9541048407554626,0.9834504127502441,0.9685553908348083
263,bert_4_v1,850,random,test_ext,0.7821356058120728,0.7364994883537292,0.7582248449325562,0.8595749735832214,0.8008094429969788,0.8291522860527039
264,bert_4_v1,950,mix,test,0.8223428726196289,0.9259247779846191,0.8659677505493164,0.956376850605011,0.983106255531311,0.9695573449134827
265,bert_4_v1,950,mix,test_ext,0.7670773267745972,0.7601816654205322,0.7633105516433716,0.871929407119751,0.8116328120231628,0.8407013416290283
266,bert_4_v1,950,active,test,0.8147516250610352,0.9328641891479492,0.8636785745620728,0.9553923010826111,0.9867803454399109,0.9708327054977417
267,bert_4_v1,950,active,test_ext,0.7676308155059814,0.810022234916687,0.7879141569137573,0.8654900789260864,0.9153162240982056,0.8897061347961426
268,bert_4_v1,950,random,test,0.8679677248001099,0.9035102128982544,0.8851073384284973,0.9545592069625854,0.9836117029190063,0.9688677191734314
269,bert_4_v1,950,random,test_ext,0.7805415391921997,0.7253888845443726,0.7513102889060974,0.856665849685669,0.7890170216560364,0.8214510083198547
270,bert_4_v1,1050,mix,test,0.8364444971084595,0.932633638381958,0.8778423070907593,0.9548621773719788,0.9862328171730042,0.9702939987182617
271,bert_4_v1,1050,mix,test_ext,0.7563260793685913,0.8493568897247314,0.7967525720596313,0.8478632569313049,0.9347153306007385,0.8891734480857849
272,bert_4_v1,1050,active,test,0.806190550327301,0.9359968304634094,0.8579443693161011,0.9566040635108948,0.9846429824829102,0.9704210162162781
273,bert_4_v1,1050,active,test_ext,0.7489932775497437,0.8531148433685303,0.7932807207107544,0.8648962378501892,0.9264926910400391,0.8946354985237122
274,bert_4_v1,1050,random,test,0.8747014999389648,0.9037113189697266,0.8888535499572754,0.9533474445343018,0.9858250617980957,0.9693142771720886
275,bert_4_v1,1050,random,test_ext,0.7857409715652466,0.7264726161956787,0.7535804510116577,0.8441392183303833,0.7985100746154785,0.8206908702850342
276,bert_4_v1,1150,mix,test,0.8480446338653564,0.9283739924430847,0.8840247392654419,0.9552408456802368,0.986083984375,0.9704173803329468
277,bert_4_v1,1150,mix,test_ext,0.7692594528198242,0.816137433052063,0.7915502786636353,0.852863073348999,0.9223113059997559,0.8862286806106567
278,bert_4_v1,1150,active,test,0.8144842982292175,0.9343567490577698,0.8633933067321777,0.9582701921463013,0.9813852310180664,0.9696900248527527
279,bert_4_v1,1150,active,test_ext,0.7510392069816589,0.8564006090164185,0.7960946559906006,0.8699116706848145,0.9170410633087158,0.8928548693656921
280,bert_4_v1,1150,random,test,0.8691132068634033,0.9132398962974548,0.8901726007461548,0.9552408456802368,0.9848520159721375,0.9698204398155212
281,bert_4_v1,1150,random,test_ext,0.7718781232833862,0.73712557554245,0.753768801689148,0.839644193649292,0.7954239845275879,0.8169361352920532
282,bert_4_v1,1250,mix,test,0.8523143529891968,0.935657262802124,0.8898524045944214,0.9542562961578369,0.9892439246177673,0.9714351892471313
283,bert_4_v1,1250,mix,test_ext,0.7625078558921814,0.8434361815452576,0.7995401620864868,0.8358795642852783,0.9357050061225891,0.8829798102378845
284,bert_4_v1,1250,active,test,0.818875789642334,0.9354981780052185,0.8663997054100037,0.9578915238380432,0.9840503931045532,0.9707947969436646
285,bert_4_v1,1250,active,test_ext,0.7607760429382324,0.8522875308990479,0.8006377816200256,0.863275945186615,0.9242236018180847,0.8927107453346252
286,bert_4_v1,1250,random,test,0.8596590757369995,0.9203299880027771,0.887853741645813,0.9540290832519531,0.9852182269096375,0.9693728089332581
287,bert_4_v1,1250,random,test_ext,0.7599345445632935,0.7419155836105347,0.7507035136222839,0.8367176055908203,0.7879560589790344,0.8116050958633423
